2019/3/20,3:38:09,,192.168.43.170,49.9931,49.964,50.0561,2019/3/20,3:38:02
2019/3/20,3:40:15,,192.168.43.170,49.9646,49.9058,50.006,2019/3/20,3:40:09
2019/3/20,3:42:22,,192.168.43.170,49.9506,49.8982,50.0205,2019/3/20,3:42:16
2019/3/20,3:44:29,,192.168.43.170,49.9595,49.9336,50.0175,2019/3/20,3:44:23
2019/3/20,3:46:35,,192.168.43.170,49.973,49.9376,50.0305,2019/3/20,3:46:29
2019/3/20,3:48:42,,192.168.43.170,50.0308,50.0025,50.0606,2019/3/20,3:48:36
2019/3/20,3:50:48,,192.168.43.170,50.026,49.966,50.0631,2019/3/20,3:50:42
2019/3/20,3:52:55,,192.168.43.170,50.0215,49.977,50.0551,2019/3/20,3:52:49
2019/3/20,3:55:07,,192.168.43.170,50.0251,49.98,50.0676,2019/3/20,3:54:55
2019/3/20,3:57:13,,192.168.43.170,50.0306,49.9785,50.0731,2019/3/20,3:57:08
2019/3/20,3:59:20,,192.168.43.170,50.0034,49.9386,50.0616,2019/3/20,3:59:14
2019/3/20,4:01:27,,192.168.43.170,49.9573,49.9286,49.9915,2019/3/20,4:01:21
2019/3/20,4:03:34,,192.168.43.170,49.973,49.9211,50.0809,2019/3/20,4:03:28
2019/3/20,4:05:41,,192.168.43.170,50.012,49.9615,50.0566,2019/3/20,4:05:35
2019/3/20,4:07:48,,192.168.43.170,50.0309,49.9705,50.0686,2019/3/20,4:07:41
2019/3/20,4:09:54,,192.168.43.170,50.0182,49.9625,50.0706,2019/3/20,4:09:48
2019/3/20,4:12:01,,192.168.43.170,50.0043,49.9456,50.0651,2019/3/20,4:11:55
2019/3/20,4:14:07,,192.168.43.170,49.9672,49.9421,50.0095,2019/3/20,4:14:02
2019/3/20,4:16:14,,192.168.43.170,50.0229,49.9515,50.0571,2019/3/20,4:16:08
2019/3/20,4:18:21,,192.168.43.170,49.9794,49.9441,50.012,2019/3/20,4:18:15
2019/3/20,4:20:28,,192.168.43.170,49.9909,49.9291,50.0485,2019/3/20,4:20:22
2019/3/20,4:22:34,,192.168.43.170,50.0131,49.9366,50.0601,2019/3/20,4:22:28
2019/3/20,4:24:41,,192.168.43.170,50.0285,49.9835,50.0686,2019/3/20,4:24:35
2019/3/20,4:26:48,,192.168.43.170,50.0255,49.98,50.0666,2019/3/20,4:26:42
2019/3/20,4:28:55,,192.168.43.170,50.0337,49.996,50.0686,2019/3/20,4:28:49
2019/3/20,4:31:01,,192.168.43.170,50.0268,49.9745,50.0596,2019/3/20,4:30:55
2019/3/20,4:33:08,,192.168.43.170,50.0163,49.959,50.0621,2019/3/20,4:33:02
2019/3/20,4:35:14,,192.168.43.170,50.0396,49.9765,50.0841,2019/3/20,4:35:09
2019/3/20,4:37:21,,192.168.43.170,50.0365,49.9895,50.0721,2019/3/20,4:37:15
2019/3/20,4:39:28,,192.168.43.170,50.0185,49.968,50.0691,2019/3/20,4:39:22
2019/3/20,4:41:35,,192.168.43.170,49.989,49.9211,50.0676,2019/3/20,4:41:29
2019/3/20,4:43:42,,192.168.43.170,49.9566,49.9281,49.9875,2019/3/20,4:43:35
2019/3/20,4:45:48,,192.168.43.170,49.9425,49.9221,49.97,2019/3/20,4:45:42
2019/3/20,4:47:55,,192.168.43.170,49.9756,49.9451,50.021,2019/3/20,4:47:49
2019/3/20,4:50:02,,192.168.43.170,49.9551,49.8714,49.983,2019/3/20,4:49:56
2019/3/20,4:52:09,,192.168.43.170,49.9963,49.9461,50.0751,2019/3/20,4:52:03
2019/3/20,4:54:15,,192.168.43.170,50.0281,49.9835,50.0626,2019/3/20,4:54:09
2019/3/20,4:56:22,,192.168.43.170,50.0101,49.952,50.0636,2019/3/20,4:56:16
2019/3/20,4:58:29,,192.168.43.170,50.0288,49.9865,50.0656,2019/3/20,4:58:22
2019/3/20,5:00:36,,192.168.43.170,50.0426,49.9965,50.0721,2019/3/20,5:00:29
2019/3/20,5:02:42,,192.168.43.170,50.0155,49.9595,50.0596,2019/3/20,5:02:36
2019/3/20,5:04:49,,192.168.43.170,49.9961,49.9545,50.0275,2019/3/20,5:04:43
2019/3/20,5:06:56,,192.168.43.170,49.9775,49.9376,50.035,2019/3/20,5:06:50
2019/3/20,5:09:03,,192.168.43.170,50.0291,49.978,50.1447,2019/3/20,5:08:56
2019/3/20,5:11:10,,192.168.43.170,50.0239,49.9665,50.0626,2019/3/20,5:11:03
2019/3/20,5:13:16,,192.168.43.170,49.9836,49.9486,50.041,2019/3/20,5:13:10
2019/3/20,5:15:23,,192.168.43.170,49.9878,49.9401,50.0435,2019/3/20,5:15:17
2019/3/20,5:17:30,,192.168.43.170,50.0075,49.952,50.0631,2019/3/20,5:17:24
2019/3/20,5:19:37,,192.168.43.170,49.9836,49.9575,50.017,2019/3/20,5:19:31
2019/3/20,5:21:43,,192.168.43.170,50.0162,49.958,50.0626,2019/3/20,5:21:37
2019/3/20,5:23:50,,192.168.43.170,49.956,49.9291,49.985,2019/3/20,5:23:44
2019/3/20,5:25:57,,192.168.43.170,49.9561,49.9306,50.008,2019/3/20,5:25:51
2019/3/20,5:28:03,,192.168.43.170,50.019,49.984,50.0746,2019/3/20,5:27:58
2019/3/20,5:30:10,,192.168.43.170,49.9896,49.9371,50.0335,2019/3/20,5:30:04
2019/3/20,5:32:17,,192.168.43.170,49.9982,49.9466,50.0721,2019/3/20,5:32:11
2019/3/20,5:34:24,,192.168.43.170,50.0381,49.9895,50.0706,2019/3/20,5:34:18
2019/3/20,5:36:30,,192.168.43.170,50.0258,49.959,50.0641,2019/3/20,5:36:24
2019/3/20,5:38:37,,192.168.43.170,49.9587,49.9351,49.9775,2019/3/20,5:38:31
2019/3/20,5:40:44,,192.168.43.170,49.9786,49.9361,50.0455,2019/3/20,5:40:38
2019/3/20,5:42:50,,192.168.43.170,49.9921,49.9386,50.0721,2019/3/20,5:42:44
2019/3/20,5:44:57,,192.168.43.170,50.0071,49.9396,50.0731,2019/3/20,5:44:51
2019/3/20,5:47:10,,192.168.43.170,50.0071,49.9695,50.0516,2019/3/20,5:46:58
2019/3/20,5:49:16,,192.168.43.170,49.9983,49.9441,50.0621,2019/3/20,5:49:10
2019/3/20,5:51:23,,192.168.43.170,50.0022,49.9371,50.035,2019/3/20,5:51:17
2019/3/20,5:53:30,,192.168.43.170,49.9535,49.9346,49.99,2019/3/20,5:53:24
2019/3/20,5:55:37,,192.168.43.170,49.9595,49.9226,50.0035,2019/3/20,5:55:31
2019/3/20,5:57:43,,192.168.43.170,50.0101,49.9411,50.0631,2019/3/20,5:57:38
2019/3/20,5:59:50,,192.168.43.170,50.0086,49.9545,50.0666,2019/3/20,5:59:44
2019/3/20,6:01:57,,192.168.43.170,50.0215,49.9745,50.0601,2019/3/20,6:01:51
2019/3/20,6:04:03,,192.168.43.170,50.0427,49.993,50.0686,2019/3/20,6:03:57
2019/3/20,6:06:15,,192.168.43.170,50.0105,49.968,50.0676,2019/3/20,6:06:04
2019/3/20,6:08:22,,192.168.43.170,50.0031,49.9386,50.0716,2019/3/20,6:08:16
2019/3/20,6:10:29,,192.168.43.170,49.9521,49.9311,49.977,2019/3/20,6:10:23
2019/3/20,6:12:35,,192.168.43.170,49.9632,49.9316,50.0055,2019/3/20,6:12:29
2019/3/20,6:14:42,,192.168.43.170,50.0132,49.9456,50.0576,2019/3/20,6:14:36
2019/3/20,6:16:50,,192.168.43.170,49.9608,49.9321,50.0385,2019/3/20,6:16:43
2019/3/20,6:18:57,,192.168.43.170,49.964,49.9381,50.0255,2019/3/20,6:18:51
2019/3/20,6:21:03,,192.168.43.170,50.0145,49.9431,50.0571,2019/3/20,6:20:57
2019/3/20,6:23:09,,192.168.43.170,49.9891,49.9501,50.04,2019/3/20,6:23:03
2019/3/20,6:25:16,,192.168.43.170,50.0148,49.9545,50.0676,2019/3/20,6:25:10
2019/3/20,6:27:22,,192.168.43.170,50.0136,49.9371,50.0551,2019/3/20,6:27:17
2019/3/20,6:29:29,,192.168.43.170,49.9568,49.9256,50.0055,2019/3/20,6:29:23
2019/3/20,6:31:35,,192.168.43.170,49.9748,49.9396,50.017,2019/3/20,6:31:30
2019/3/20,6:33:42,,192.168.43.170,50.0055,49.968,50.0581,2019/3/20,6:33:36
2019/3/20,6:35:48,,192.168.43.170,50.0215,49.99,50.0571,2019/3/20,6:35:43
2019/3/20,6:37:54,,192.168.43.170,49.9624,49.9376,49.9885,2019/3/20,6:37:48
2019/3/20,6:40:01,,192.168.43.170,50.0068,49.9366,50.0721,2019/3/20,6:39:55
2019/3/20,6:42:07,,192.168.43.170,50.0144,49.9725,50.0516,2019/3/20,6:42:02
2019/3/20,6:44:14,,192.168.43.170,50.0093,49.9466,50.0566,2019/3/20,6:44:08
2019/3/20,6:46:20,,192.168.43.170,49.9572,49.9351,50.014,2019/3/20,6:46:15
2019/3/20,6:48:28,,192.168.43.170,49.9883,49.9625,50.037,2019/3/20,6:48:21
2019/3/20,6:50:34,,192.168.43.170,49.9832,49.958,50.0025,2019/3/20,6:50:28
2019/3/20,6:52:42,,192.168.43.170,49.9606,49.9406,49.9845,2019/3/20,6:52:35
2019/3/20,6:54:48,,192.168.43.170,49.996,49.965,50.0425,2019/3/20,6:54:42
2019/3/20,6:56:54,,192.168.43.170,50.0243,49.9905,50.0586,2019/3/20,6:56:49
2019/3/20,6:59:01,,192.168.43.170,50.0278,49.9745,50.0616,2019/3/20,6:58:55
2019/3/20,7:01:07,,192.168.43.170,50.0281,49.9995,50.0641,2019/3/20,7:01:02
2019/3/20,7:03:13,,192.168.43.170,49.9826,49.9396,50.0365,2019/3/20,7:03:08
2019/3/20,7:05:20,,192.168.43.170,49.9722,49.9351,50.0576,2019/3/20,7:05:14
2019/3/20,7:07:26,,192.168.43.170,49.9595,49.9231,50.0145,2019/3/20,7:07:21
2019/3/20,7:09:33,,192.168.43.170,49.9425,49.9241,49.96,2019/3/20,7:09:27
2019/3/20,7:11:40,,192.168.43.170,49.9444,49.9246,49.963,2019/3/20,7:11:34
2019/3/20,8:48:41,,192.168.43.170,50.0362,49.979,50.133,2019/3/20,8:48:35
2019/3/20,8:50:47,,192.168.43.170,50.0066,49.9351,50.0706,2019/3/20,8:50:42
2019/3/20,8:52:53,,192.168.43.170,50.0344,49.9975,50.1281,2019/3/20,8:52:47
2019/3/20,8:54:58,,192.168.43.170,49.9986,49.9665,50.0205,2019/3/20,8:54:53
2019/3/20,8:57:04,,192.168.43.170,50.0277,50,50.0516,2019/3/20,8:56:59
2019/3/20,8:59:10,,192.168.43.170,49.9941,49.9142,50.1797,2019/3/20,8:59:05
2019/3/20,9:01:16,,192.168.43.170,50.0042,49.976,50.0395,2019/3/20,9:01:11
2019/3/20,9:03:22,,192.168.43.170,49.974,49.9296,50.1446,2019/3/20,9:03:17
2019/3/20,9:05:28,,192.168.43.170,50.0045,49.972,50.0496,2019/3/20,9:05:23
2019/3/20,9:07:34,,192.168.43.170,50.0285,49.9465,50.0807,2019/3/20,9:07:29
2019/3/20,9:09:41,,192.168.43.170,50.0175,49.9565,50.0601,2019/3/20,9:09:35
2019/3/20,9:11:47,,192.168.43.170,49.977,49.9381,50.0475,2019/3/20,9:11:42
2019/3/20,9:13:53,,192.168.43.170,50.0065,49.9685,50.0742,2019/3/20,9:13:48
2019/3/20,9:15:59,,192.168.43.170,49.9811,49.9311,50.031,2019/3/20,9:15:54
2019/3/20,9:18:07,,192.168.43.170,49.9589,49.9291,50.1058,2019/3/20,9:18:01
2019/3/20,9:20:14,,192.168.43.170,49.9701,49.9356,50.045,2019/3/20,9:20:07
2019/3/20,9:22:19,,192.168.43.170,50.0272,49.9865,50.0586,2019/3/20,9:22:14
2019/3/20,9:24:26,,192.168.43.170,50.0304,49.971,50.0671,2019/3/20,9:24:20
2019/3/20,9:26:32,,192.168.43.170,49.9965,49.9401,50.0611,2019/3/20,9:26:26
2019/3/20,9:28:38,,192.168.43.170,50.0032,49.9715,50.042,2019/3/20,9:28:33
2019/3/20,9:30:45,,192.168.43.170,50.019,49.8912,50.0666,2019/3/20,9:30:39
2019/3/20,9:32:51,,192.168.43.170,50.0081,49.9815,50.042,2019/3/20,9:32:45
2019/3/20,9:34:57,,192.168.43.170,49.9706,49.9391,50.006,2019/3/20,9:34:52
2019/3/20,9:37:03,,192.168.43.170,49.9684,49.9346,50.0245,2019/3/20,9:36:58
2019/3/20,9:39:10,,192.168.43.170,49.9738,49.9411,50.0566,2019/3/20,9:39:04
2019/3/20,9:41:17,,192.168.43.170,49.9922,49.955,50.0671,2019/3/20,9:41:11
2019/3/20,9:43:24,,192.168.43.170,50.0308,49.99,50.0621,2019/3/20,9:43:18
2019/3/20,9:45:30,,192.168.43.170,50.0229,49.9645,50.0721,2019/3/20,9:45:25
2019/3/20,9:47:36,,192.168.43.170,50.048,49.9855,50.0776,2019/3/20,9:47:31
2019/3/20,9:49:43,,192.168.43.170,50.0423,50.0135,50.121,2019/3/20,9:49:36
2019/3/20,9:51:49,,192.168.43.170,50.0399,50.001,50.0641,2019/3/20,9:51:43
2019/3/20,9:53:55,,192.168.43.170,50.0423,49.9855,50.0856,2019/3/20,9:53:49
2019/3/20,9:56:01,,192.168.43.170,50.0304,49.9745,50.0741,2019/3/20,9:55:56
2019/3/20,9:58:07,,192.168.43.170,50.0136,49.9406,50.0656,2019/3/20,9:58:02
2019/3/20,10:00:13,,192.168.43.170,50.0325,49.989,50.0731,2019/3/20,10:00:07
2019/3/20,10:02:19,,192.168.43.170,50.0317,49.9795,50.0691,2019/3/20,10:02:13
2019/3/20,10:04:29,,192.168.43.170,50.0275,49.972,50.0631,2019/3/20,10:04:19
2019/3/20,10:06:35,,192.168.43.170,49.9729,49.8995,50.0065,2019/3/20,10:06:30
2019/3/20,10:08:41,,192.168.43.170,49.9786,49.9416,50.0135,2019/3/20,10:08:36
2019/3/20,10:10:47,,192.168.43.170,49.9572,49.9276,50.0198,2019/3/20,10:10:42
2019/3/20,10:12:54,,192.168.43.170,49.9585,49.9321,50,2019/3/20,10:12:48
2019/3/20,10:15:00,,192.168.43.170,49.9466,49.9151,49.985,2019/3/20,10:14:55
2019/3/20,10:21:18,,192.168.43.170,49.957,49.888,49.998,2019/3/20,10:21:13
2019/3/20,10:23:25,,192.168.43.170,49.949,49.9276,49.979,2019/3/20,10:23:19
2019/3/20,10:25:31,,192.168.43.170,49.9578,49.8815,50.0065,2019/3/20,10:25:26
2019/3/20,10:27:37,,192.168.43.170,49.9566,49.9231,50.0095,2019/3/20,10:27:32
2019/3/20,10:29:43,,192.168.43.170,49.9601,49.9276,50.0025,2019/3/20,10:29:38
2019/3/20,10:31:49,,192.168.43.170,49.9471,49.9231,50.0305,2019/3/20,10:31:44
2019/3/20,10:33:55,,192.168.43.170,49.9593,49.9306,50.0085,2019/3/20,10:33:50
2019/3/20,10:36:01,,192.168.43.170,49.9546,49.9226,50,2019/3/20,10:35:56
2019/3/20,10:38:08,,192.168.43.170,49.9704,49.9381,50.1088,2019/3/20,10:38:02
2019/3/20,10:40:14,,192.168.43.170,49.9765,49.9296,50.0205,2019/3/20,10:40:09
2019/3/20,10:42:20,,192.168.43.170,50.0103,49.9416,50.0902,2019/3/20,10:42:15
2019/3/20,10:45:40,,192.168.43.170,50.0243,49.973,50.0701,2019/3/20,10:45:34
2019/3/20,10:55:17,,192.168.43.170,50.018,49.9695,50.0591,2019/3/20,10:55:10
2019/3/20,10:59:23,,192.168.43.170,49.9846,49.9471,50.02,2019/3/20,10:59:17
2019/3/20,11:01:29,,192.168.43.170,50.037,49.9332,50.0796,2019/3/20,11:01:24
2019/3/20,11:03:35,,192.168.43.170,50.0292,49.971,50.0671,2019/3/20,11:03:30
2019/3/20,11:05:41,,192.168.43.170,50.0147,49.9451,50.0701,2019/3/20,11:05:36
2019/3/20,11:07:47,,192.168.43.170,50.0118,49.9371,50.0676,2019/3/20,11:07:42
2019/3/20,11:09:53,,192.168.43.170,50.0075,49.9351,50.0601,2019/3/20,11:09:48
2019/3/20,11:11:59,,192.168.43.170,49.9824,49.9471,50.015,2019/3/20,11:11:54
2019/3/20,11:14:06,,192.168.43.170,50.0032,49.9555,50.0445,2019/3/20,11:14:00
2019/3/20,11:16:12,,192.168.43.170,50.0206,49.976,50.0561,2019/3/20,11:16:06
2019/3/20,11:18:18,,192.168.43.170,49.986,49.9615,50.0195,2019/3/20,11:18:12
2019/3/20,11:20:26,,192.168.43.170,49.9646,49.9356,50.0125,2019/3/20,11:20:19
2019/3/20,11:22:33,,192.168.43.170,49.9648,49.9396,49.9825,2019/3/20,11:22:27
2019/3/20,11:24:40,,192.168.43.170,49.982,49.9386,50.0475,2019/3/20,11:24:34
2019/3/20,11:26:47,,192.168.43.170,49.9925,49.9411,50.0606,2019/3/20,11:26:41
2019/3/20,11:28:53,,192.168.43.170,50.0258,49.9725,50.0957,2019/3/20,11:28:48
2019/3/20,11:30:59,,192.168.43.170,50.0111,49.9505,50.0631,2019/3/20,11:30:54
2019/3/20,11:33:00,,0.0.0.0,50.018,49.9815,50.0581,2019/3/20,11:33:00
2019/3/20,11:35:01,,0.0.0.0,50.0236,49.992,50.0581,2019/3/20,11:35:01
2019/3/20,11:37:03,,0.0.0.0,49.9926,49.9426,50.0586,2019/3/20,11:37:03
2019/3/20,11:39:05,,0.0.0.0,49.9833,49.9505,50.0275,2019/3/20,11:39:05
2019/3/20,11:41:06,,0.0.0.0,50.0112,49.9945,50.0315,2019/3/20,11:41:06
2019/3/20,11:43:08,,0.0.0.0,49.9796,49.9436,50.0281,2019/3/20,11:43:08
2019/3/20,11:45:09,,0.0.0.0,49.9859,49.9471,50.0422,2019/3/20,11:45:09
